# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1655312	1656946	-	WP_013403505.1	WP_013403505.1		ABC transporter substrate-binding protein			CALHY_RS08240	1635	544	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1656968	1657864	-							CALHY_RS08245	897		old_locus_tag=Calhy_1628
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1656968	1657864	-	WP_013403506.1	WP_013403506.1		carbohydrate ABC transporter permease			CALHY_RS08245	897	298	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1658137	1659456	-							CALHY_RS13890	1320		
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1658137	1659456	-	WP_238524609.1	WP_238524609.1		LamG domain-containing protein			CALHY_RS13890	1320	439	
gene	pseudogene	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1659676	1661046	-							CALHY_RS13895	1371		partial;pseudo
CDS	without_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1659676	1661046	-				glycoside hydrolase family 43 protein			CALHY_RS13895	1371		partial;pseudo
gene	pseudogene	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1661938	1662459	-							CALHY_RS13900	522		partial;pseudo
CDS	without_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1661938	1662459	-				S-layer homology domain-containing protein			CALHY_RS13900	522		partial;pseudo
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1662629	1664059	+							CALHY_RS08255	1431		old_locus_tag=Calhy_1630
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1662629	1664059	+	WP_013402620.1	WP_013402620.1		ISNCY-like element ISCahy1 family transposase			CALHY_RS08255	1431	476	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1664994	1665848	-							CALHY_RS08260	855		old_locus_tag=Calhy_1631
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1664994	1665848	-	WP_013403508.1	WP_013403508.1		carbohydrate ABC transporter permease			CALHY_RS08260	855	284	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1665879	1666766	-							CALHY_RS08265	888		old_locus_tag=Calhy_1632
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1665879	1666766	-	WP_013403509.1	WP_013403509.1		sugar ABC transporter permease			CALHY_RS08265	888	295	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1666893	1668242	-							CALHY_RS08270	1350		old_locus_tag=Calhy_1633
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1666893	1668242	-	WP_013403510.1	WP_013403510.1		sugar ABC transporter substrate-binding protein			CALHY_RS08270	1350	449	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1668495	1669409	+							CALHY_RS08275	915		old_locus_tag=Calhy_1634
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1668495	1669409	+	WP_013403511.1	WP_013403511.1		winged helix-turn-helix transcriptional regulator			CALHY_RS08275	915	304	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1669473	1670030	-							CALHY_RS08280	558		old_locus_tag=Calhy_1635
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1669473	1670030	-	WP_013403512.1	WP_013403512.1		hypothetical protein			CALHY_RS08280	558	185	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1670103	1670768	-							CALHY_RS08285	666		old_locus_tag=Calhy_1636
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1670103	1670768	-	WP_013403513.1	WP_013403513.1		DUF2225 domain-containing protein			CALHY_RS08285	666	221	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1670788	1672164	-							CALHY_RS08290	1377		old_locus_tag=Calhy_1637
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1670788	1672164	-	WP_013403514.1	WP_013403514.1		VanW family protein			CALHY_RS08290	1377	458	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1672173	1672712	-							CALHY_RS08295	540		old_locus_tag=Calhy_1638
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1672173	1672712	-	WP_013403515.1	WP_013403515.1		2-oxoacid:acceptor oxidoreductase family protein			CALHY_RS08295	540	179	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1672715	1673455	-							CALHY_RS08300	741		old_locus_tag=Calhy_1639
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1672715	1673455	-	WP_013403516.1	WP_013403516.1		thiamine pyrophosphate-dependent enzyme			CALHY_RS08300	741	246	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1673495	1674535	-							CALHY_RS08305	1041		old_locus_tag=Calhy_1640
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1673495	1674535	-	WP_013403517.1	WP_013403517.1		3-methyl-2-oxobutanoate dehydrogenase subunit VorB			CALHY_RS08305	1041	346	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1674551	1674754	-							CALHY_RS08310	204		old_locus_tag=Calhy_1641
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1674551	1674754	-	WP_013403518.1	WP_013403518.1		ferredoxin family protein			CALHY_RS08310	204	67	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1674779	1675462	-							CALHY_RS08315	684		old_locus_tag=Calhy_1642
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1674779	1675462	-	WP_238524508.1	WP_238524508.1		hypothetical protein			CALHY_RS08315	684	227	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1675502	1676500	-					hypE		CALHY_RS08320	999		old_locus_tag=Calhy_1643
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1675502	1676500	-	WP_238524509.1	WP_238524509.1		hydrogenase expression/formation protein HypE	hypE		CALHY_RS08320	999	332	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1676500	1677555	-					hypD		CALHY_RS08325	1056		old_locus_tag=Calhy_1644
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1676500	1677555	-	WP_013403521.1	WP_013403521.1		hydrogenase formation protein HypD	hypD		CALHY_RS08325	1056	351	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1677542	1677769	-							CALHY_RS08330	228		old_locus_tag=Calhy_1645
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1677542	1677769	-	WP_013403522.1	WP_013403522.1		HypC/HybG/HupF family hydrogenase formation chaperone			CALHY_RS08330	228	75	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1677785	1680052	-					hypF		CALHY_RS08335	2268		old_locus_tag=Calhy_1646
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1677785	1680052	-	WP_013403523.1	WP_013403523.1		carbamoyltransferase HypF	hypF		CALHY_RS08335	2268	755	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1680065	1680727	-					hypB		CALHY_RS08340	663		old_locus_tag=Calhy_1647
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1680065	1680727	-	WP_013403524.1	WP_013403524.1		hydrogenase nickel incorporation protein HypB	hypB		CALHY_RS08340	663	220	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1680729	1681070	-					hypA		CALHY_RS08345	342		old_locus_tag=Calhy_1648
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1680729	1681070	-	WP_013403525.1	WP_013403525.1		hydrogenase maturation nickel metallochaperone HypA	hypA		CALHY_RS08345	342	113	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1681122	1681502	-							CALHY_RS08350	381		old_locus_tag=Calhy_1649
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1681122	1681502	-	WP_013403526.1	WP_013403526.1		4Fe-4S binding protein			CALHY_RS08350	381	126	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1681531	1682610	-							CALHY_RS08355	1080		old_locus_tag=Calhy_1650
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1681531	1682610	-	WP_013403527.1	WP_013403527.1		nickel-dependent hydrogenase large subunit			CALHY_RS08355	1080	359	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1682618	1682989	-							CALHY_RS08360	372		old_locus_tag=Calhy_1651
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1682618	1682989	-	WP_013403528.1	WP_013403528.1		NADH-quinone oxidoreductase subunit C			CALHY_RS08360	372	123	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1682973	1683437	-							CALHY_RS08365	465		old_locus_tag=Calhy_1652
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1682973	1683437	-	WP_013290729.1	WP_013290729.1		NADH-quinone oxidoreductase subunit B family protein			CALHY_RS08365	465	154	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1683460	1684320	-							CALHY_RS08370	861		old_locus_tag=Calhy_1653
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1683460	1684320	-	WP_013403529.1	WP_013403529.1		NADH-quinone oxidoreductase subunit H			CALHY_RS08370	861	286	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1684317	1686227	-							CALHY_RS08375	1911		old_locus_tag=Calhy_1654
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1684317	1686227	-	WP_013403530.1	WP_013403530.1		NADH-quinone oxidoreductase subunit L			CALHY_RS08375	1911	636	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1686403	1687257	+							CALHY_RS08380	855		old_locus_tag=Calhy_1655
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1686403	1687257	+	WP_013403531.1	WP_013403531.1		Cof-type HAD-IIB family hydrolase			CALHY_RS08380	855	284	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1687294	1689786	-							CALHY_RS08385	2493		old_locus_tag=Calhy_1656
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1687294	1689786	-	WP_013403532.1	WP_013403532.1		N-acetylmuramoyl-L-alanine amidase			CALHY_RS08385	2493	830	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1689956	1690987	+					argC		CALHY_RS08390	1032		old_locus_tag=Calhy_1657
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1689956	1690987	+	WP_013403533.1	WP_013403533.1		N-acetyl-gamma-glutamyl-phosphate reductase	argC		CALHY_RS08390	1032	343	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1691018	1691899	+					argB		CALHY_RS08395	882		old_locus_tag=Calhy_1658
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1691018	1691899	+	WP_013403534.1	WP_013403534.1		acetylglutamate kinase	argB		CALHY_RS08395	882	293	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1691960	1692424	-					rlmH		CALHY_RS08400	465		old_locus_tag=Calhy_1659
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1691960	1692424	-	WP_013403535.1	WP_013403535.1		23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	rlmH		CALHY_RS08400	465	154	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1692421	1692891	-							CALHY_RS08405	471		old_locus_tag=Calhy_1660
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1692421	1692891	-	WP_238524510.1	WP_238524510.1		low molecular weight protein arginine phosphatase			CALHY_RS08405	471	156	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1692888	1693934	-							CALHY_RS08410	1047		old_locus_tag=Calhy_1661
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1692888	1693934	-	WP_013403537.1	WP_013403537.1		threonylcarbamoyl-AMP synthase			CALHY_RS08410	1047	348	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1693931	1694581	-							CALHY_RS08415	651		old_locus_tag=Calhy_1662
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1693931	1694581	-	WP_238524511.1	WP_238524511.1		ZIP family metal transporter			CALHY_RS08415	651	216	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1694763	1695536	-							CALHY_RS08420	774		old_locus_tag=Calhy_1663
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1694763	1695536	-	WP_013403539.1	WP_013403539.1		OmpA family protein			CALHY_RS08420	774	257	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1695542	1696339	-							CALHY_RS08425	798		old_locus_tag=Calhy_1664
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1695542	1696339	-	WP_013403540.1	WP_013403540.1		flagellar motor protein			CALHY_RS08425	798	265	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1696404	1697471	-					prfA		CALHY_RS08430	1068		old_locus_tag=Calhy_1665
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1696404	1697471	-	WP_013403541.1	WP_013403541.1		peptide chain release factor 1	prfA		CALHY_RS08430	1068	355	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1697496	1698362	-					prmC		CALHY_RS08435	867		old_locus_tag=Calhy_1666
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1697496	1698362	-	WP_013403542.1	WP_013403542.1		peptide chain release factor N(5)-glutamine methyltransferase	prmC		CALHY_RS08435	867	288	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1698352	1699293	-							CALHY_RS08440	942		old_locus_tag=Calhy_1667
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1698352	1699293	-	WP_013403543.1	WP_013403543.1		DUF1385 domain-containing protein			CALHY_RS08440	942	313	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1699374	1699583	-					rpmE		CALHY_RS08445	210		old_locus_tag=Calhy_1668
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1699374	1699583	-	WP_013403544.1	WP_013403544.1		50S ribosomal protein L31	rpmE		CALHY_RS08445	210	69	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1699726	1701009	-							CALHY_RS08450	1284		old_locus_tag=Calhy_1669
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1699726	1701009	-	WP_238524512.1	WP_238524512.1		MFS transporter			CALHY_RS08450	1284	427	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1701035	1701739	-							CALHY_RS08455	705		old_locus_tag=Calhy_1670
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1701035	1701739	-	WP_013403546.1	WP_013403546.1		PrsW family glutamic-type intramembrane protease			CALHY_RS08455	705	234	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1701770	1702624	-							CALHY_RS08460	855		old_locus_tag=Calhy_1671
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1701770	1702624	-	WP_013403547.1	WP_013403547.1		DNA-3-methyladenine glycosylase			CALHY_RS08460	855	284	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1702718	1703290	-							CALHY_RS08465	573		old_locus_tag=Calhy_1672
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1702718	1703290	-	WP_013403548.1	WP_013403548.1		N-acetylmuramoyl-L-alanine amidase			CALHY_RS08465	573	190	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1703466	1705136	-					rho		CALHY_RS08470	1671		old_locus_tag=Calhy_1673
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1703466	1705136	-	WP_013403549.1	WP_013403549.1		transcription termination factor Rho	rho		CALHY_RS08470	1671	556	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1705382	1706605	-							CALHY_RS08475	1224		old_locus_tag=Calhy_1674
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1705382	1706605	-	WP_013403550.1	WP_013403550.1		NAD-dependent malic enzyme 4			CALHY_RS08475	1224	407	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1706656	1707981	-							CALHY_RS08480	1326		old_locus_tag=Calhy_1675
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1706656	1707981	-	WP_013403551.1	WP_013403551.1		replication-associated recombination protein A			CALHY_RS08480	1326	441	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1707999	1709246	-							CALHY_RS08485	1248		old_locus_tag=Calhy_1676
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1707999	1709246	-	WP_013403552.1	WP_013403552.1		serine hydroxymethyltransferase			CALHY_RS08485	1248	415	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1709467	1710219	+							CALHY_RS08490	753		old_locus_tag=Calhy_1677
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1709467	1710219	+	WP_013403553.1	WP_013403553.1		threonine/serine exporter family protein			CALHY_RS08490	753	250	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1710239	1710682	+							CALHY_RS08495	444		old_locus_tag=Calhy_1678
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1710239	1710682	+	WP_013403554.1	WP_013403554.1		threonine/serine exporter family protein			CALHY_RS08495	444	147	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1710734	1712839	-							CALHY_RS08500	2106		old_locus_tag=Calhy_1679
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1710734	1712839	-	WP_013403555.1	WP_013403555.1		polyribonucleotide nucleotidyltransferase			CALHY_RS08500	2106	701	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1712901	1713167	-					rpsO		CALHY_RS08505	267		old_locus_tag=Calhy_1680
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1712901	1713167	-	WP_013403556.1	WP_013403556.1		30S ribosomal protein S15	rpsO		CALHY_RS08505	267	88	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1713301	1714203	-							CALHY_RS08510	903		old_locus_tag=Calhy_1681
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1713301	1714203	-	WP_013403557.1	WP_013403557.1		bifunctional riboflavin kinase/FAD synthetase			CALHY_RS08510	903	300	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1714190	1715062	-					truB		CALHY_RS08515	873		old_locus_tag=Calhy_1682
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1714190	1715062	-	WP_013403558.1	WP_013403558.1		tRNA pseudouridine(55) synthase TruB	truB		CALHY_RS08515	873	290	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1715059	1716015	-							CALHY_RS08520	957		old_locus_tag=Calhy_1683
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1715059	1716015	-	WP_013403559.1	WP_013403559.1		bifunctional oligoribonuclease/PAP phosphatase NrnA			CALHY_RS08520	957	318	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1716012	1716410	-					rbfA		CALHY_RS08525	399		old_locus_tag=Calhy_1684
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1716012	1716410	-	WP_013403560.1	WP_013403560.1		30S ribosome-binding factor RbfA	rbfA		CALHY_RS08525	399	132	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1716438	1718975	-					infB		CALHY_RS08530	2538		old_locus_tag=Calhy_1685
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1716438	1718975	-	WP_013403561.1	WP_013403561.1		translation initiation factor IF-2	infB		CALHY_RS08530	2538	845	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1719007	1719225	-							CALHY_RS08535	219		old_locus_tag=Calhy_1686
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1719007	1719225	-	WP_013403562.1	WP_013403562.1		YlxR family protein			CALHY_RS08535	219	72	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1719278	1720351	-					nusA		CALHY_RS08540	1074		old_locus_tag=Calhy_1687
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1719278	1720351	-	WP_013403563.1	WP_013403563.1		transcription termination factor NusA	nusA		CALHY_RS08540	1074	357	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1720381	1720836	-							CALHY_RS08545	456		old_locus_tag=Calhy_1688
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1720381	1720836	-	WP_013403564.1	WP_013403564.1		ribosome maturation factor RimP			CALHY_RS08545	456	151	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1721006	1721671	-					rpe		CALHY_RS08550	666		old_locus_tag=Calhy_1689
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1721006	1721671	-	WP_013403565.1	WP_013403565.1		ribulose-phosphate 3-epimerase	rpe		CALHY_RS08550	666	221	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1721688	1722560	-					rsgA		CALHY_RS08555	873		old_locus_tag=Calhy_1690
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1721688	1722560	-	WP_013403566.1	WP_013403566.1		ribosome small subunit-dependent GTPase A	rsgA		CALHY_RS08555	873	290	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1722563	1724446	-					pknB		CALHY_RS08560	1884		old_locus_tag=Calhy_1691
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1722563	1724446	-	WP_013403567.1	WP_013403567.1		Stk1 family PASTA domain-containing Ser/Thr kinase	pknB		CALHY_RS08560	1884	627	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1724481	1725218	-							CALHY_RS08565	738		old_locus_tag=Calhy_1692
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1724481	1725218	-	WP_041723158.1	WP_041723158.1		Stp1/IreP family PP2C-type Ser/Thr phosphatase			CALHY_RS08565	738	245	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1725222	1726256	-					rlmN		CALHY_RS08570	1035		old_locus_tag=Calhy_1693
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1725222	1726256	-	WP_013403569.1	WP_013403569.1		23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	rlmN		CALHY_RS08570	1035	344	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1726262	1727527	-					rsmB		CALHY_RS08575	1266		old_locus_tag=Calhy_1694
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1726262	1727527	-	WP_238524610.1	WP_238524610.1		16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	rsmB		CALHY_RS08575	1266	421	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1727560	1728255	-							CALHY_RS08580	696		old_locus_tag=Calhy_1695
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1727560	1728255	-	WP_013403571.1	WP_013403571.1		zinc metallopeptidase			CALHY_RS08580	696	231	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1728277	1729197	-					fmt		CALHY_RS08585	921		old_locus_tag=Calhy_1696
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1728277	1729197	-	WP_013403572.1	WP_013403572.1		methionyl-tRNA formyltransferase	fmt		CALHY_RS08585	921	306	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1729244	1729744	-					def		CALHY_RS08590	501		old_locus_tag=Calhy_1697
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1729244	1729744	-	WP_013403573.1	WP_013403573.1		peptide deformylase	def		CALHY_RS08590	501	166	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1729772	1731946	-					priA		CALHY_RS08595	2175		old_locus_tag=Calhy_1698
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1729772	1731946	-	WP_013403574.1	WP_013403574.1		primosomal protein N'	priA		CALHY_RS08595	2175	724	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1731988	1733190	-					coaBC		CALHY_RS08600	1203		old_locus_tag=Calhy_1699
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1731988	1733190	-	WP_013403575.1	WP_013403575.1		bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	coaBC		CALHY_RS08600	1203	400	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1733174	1733407	-					rpoZ		CALHY_RS08605	234		old_locus_tag=Calhy_1700
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1733174	1733407	-	WP_013403576.1	WP_013403576.1		DNA-directed RNA polymerase subunit omega	rpoZ		CALHY_RS08605	234	77	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1733415	1734014	-					gmk		CALHY_RS08610	600		old_locus_tag=Calhy_1701
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	1733415	1734014	-	WP_013403577.1	WP_013403577.1		guanylate kinase	gmk		CALHY_RS08610	600	199	
