# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1227631	1228905	+	WP_127351703.1	WP_127351703.1		methionine gamma-lyase family protein			ELD05_RS05935	1275	424	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1228910	1229518	-					lexA		ELD05_RS05940	609		old_locus_tag=ELD05_05940
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1228910	1229518	-	WP_127351704.1	WP_127351704.1		transcriptional repressor LexA	lexA		ELD05_RS05940	609	202	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1229720	1230718	+					pta		ELD05_RS05945	999		old_locus_tag=ELD05_05945
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1229720	1230718	+	WP_127351705.1	WP_127351705.1		phosphate acetyltransferase	pta		ELD05_RS05945	999	332	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1230742	1231941	+							ELD05_RS05950	1200		old_locus_tag=ELD05_05950
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1230742	1231941	+	WP_127351706.1	WP_127351706.1		acetate kinase			ELD05_RS05950	1200	399	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1231994	1232371	-							ELD05_RS05955	378		old_locus_tag=ELD05_05955
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1231994	1232371	-	WP_127351707.1	WP_127351707.1		desulfoferrodoxin			ELD05_RS05955	378	125	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1232573	1235149	+							ELD05_RS05960	2577		old_locus_tag=ELD05_05960
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1232573	1235149	+	WP_241243681.1	WP_241243681.1		valine--tRNA ligase			ELD05_RS05960	2577	858	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1235163	1236452	+							ELD05_RS05965	1290		old_locus_tag=ELD05_05965
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1235163	1236452	+	WP_127352932.1	WP_127352932.1		bifunctional folylpolyglutamate synthase/dihydrofolate synthase			ELD05_RS05965	1290	429	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1236529	1237182	+					fsa		ELD05_RS05970	654		old_locus_tag=ELD05_05970
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1236529	1237182	+	WP_039764392.1	WP_039764392.1		fructose-6-phosphate aldolase	fsa		ELD05_RS05970	654	217	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1237237	1238028	+					pgeF		ELD05_RS05975	792		old_locus_tag=ELD05_05975
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1237237	1238028	+	WP_127351709.1	WP_127351709.1		peptidoglycan editing factor PgeF	pgeF		ELD05_RS05975	792	263	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1238028	1238726	+							ELD05_RS05980	699		old_locus_tag=ELD05_05980
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1238028	1238726	+	WP_127351710.1	WP_127351710.1		response regulator transcription factor			ELD05_RS05980	699	232	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1238730	1240427	+							ELD05_RS05985	1698		old_locus_tag=ELD05_05985
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1238730	1240427	+	WP_127351711.1	WP_127351711.1		ATP-binding protein			ELD05_RS05985	1698	565	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1240478	1241476	-							ELD05_RS05990	999		old_locus_tag=ELD05_05990
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1240478	1241476	-	WP_127351712.1	WP_127351712.1		inorganic phosphate transporter			ELD05_RS05990	999	332	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1241469	1242095	-							ELD05_RS05995	627		old_locus_tag=ELD05_05995
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1241469	1242095	-	WP_127351713.1	WP_127351713.1		DUF47 domain-containing protein			ELD05_RS05995	627	208	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1242318	1243067	+					pstB		ELD05_RS06000	750		old_locus_tag=ELD05_06000
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1242318	1243067	+	WP_127351714.1	WP_127351714.1		phosphate ABC transporter ATP-binding protein PstB	pstB		ELD05_RS06000	750	249	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1243095	1243757	+					phoU		ELD05_RS06005	663		old_locus_tag=ELD05_06005
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1243095	1243757	+	WP_039764383.1	WP_039764383.1		phosphate signaling complex protein PhoU	phoU		ELD05_RS06005	663	220	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1243772	1244302	+							ELD05_RS06010	531		old_locus_tag=ELD05_06010
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1243772	1244302	+	WP_127351715.1	WP_127351715.1		QueT transporter family protein			ELD05_RS06010	531	176	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1244423	1245595	+							ELD05_RS06015	1173		old_locus_tag=ELD05_06015
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1244423	1245595	+	WP_127351716.1	WP_127351716.1		ATP phosphoribosyltransferase regulatory subunit			ELD05_RS06015	1173	390	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1245592	1246221	+					hisG		ELD05_RS06020	630		old_locus_tag=ELD05_06020
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1245592	1246221	+	WP_127351717.1	WP_127351717.1		ATP phosphoribosyltransferase	hisG		ELD05_RS06020	630	209	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1246194	1247513	+					hisD		ELD05_RS06025	1320		old_locus_tag=ELD05_06025
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1246194	1247513	+	WP_127351718.1	WP_127351718.1		histidinol dehydrogenase	hisD		ELD05_RS06025	1320	439	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1247506	1248555	+					hisC		ELD05_RS06030	1050		old_locus_tag=ELD05_06030
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1247506	1248555	+	WP_127351719.1	WP_127351719.1		histidinol-phosphate transaminase	hisC		ELD05_RS06030	1050	349	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1248558	1249142	+					hisB		ELD05_RS06035	585		old_locus_tag=ELD05_06035
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1248558	1249142	+	WP_127351720.1	WP_127351720.1		imidazoleglycerol-phosphate dehydratase HisB	hisB		ELD05_RS06035	585	194	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1249139	1249750	+					hisH		ELD05_RS06040	612		old_locus_tag=ELD05_06040
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1249139	1249750	+	WP_241243643.1	WP_241243643.1		imidazole glycerol phosphate synthase subunit HisH	hisH		ELD05_RS06040	612	203	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1249747	1250460	+					hisA		ELD05_RS06045	714		old_locus_tag=ELD05_06045
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1249747	1250460	+	WP_127351722.1	WP_127351722.1		1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	hisA		ELD05_RS06045	714	237	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1250485	1251237	+					hisF		ELD05_RS06050	753		old_locus_tag=ELD05_06050
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1250485	1251237	+	WP_127351723.1	WP_127351723.1		imidazole glycerol phosphate synthase subunit HisF	hisF		ELD05_RS06050	753	250	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1251239	1251856	+					hisIE		ELD05_RS06055	618		old_locus_tag=ELD05_06055
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1251239	1251856	+	WP_127351724.1	WP_127351724.1		bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE	hisIE		ELD05_RS06055	618	205	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1251963	1253042	+							ELD05_RS06060	1080		old_locus_tag=ELD05_06060
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1251963	1253042	+	WP_127351725.1	WP_127351725.1		mannose-1-phosphate guanylyltransferase			ELD05_RS06060	1080	359	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1253063	1254634	+					murJ		ELD05_RS06065	1572		old_locus_tag=ELD05_06065
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1253063	1254634	+	WP_127351726.1	WP_127351726.1		murein biosynthesis integral membrane protein MurJ	murJ		ELD05_RS06065	1572	523	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1254612	1255100	-							ELD05_RS06070	489		old_locus_tag=ELD05_06070
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1254612	1255100	-	WP_127351727.1	WP_127351727.1		GNAT family N-acetyltransferase			ELD05_RS06070	489	162	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1255214	1255822	+					nth		ELD05_RS06075	609		old_locus_tag=ELD05_06075
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1255214	1255822	+	WP_241243683.1	WP_241243683.1		endonuclease III	nth		ELD05_RS06075	609	202	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1255996	1256928	+							ELD05_RS06080	933		old_locus_tag=ELD05_06080
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1255996	1256928	+	WP_127351729.1	WP_127351729.1		acyl-CoA dehydratase activase-related protein			ELD05_RS06080	933	310	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1256900	1257994	+							ELD05_RS06085	1095		old_locus_tag=ELD05_06085
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1256900	1257994	+	WP_127351730.1	WP_127351730.1		acyl-CoA dehydratase activase-related protein			ELD05_RS06085	1095	364	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1257963	1258958	+							ELD05_RS06090	996		old_locus_tag=ELD05_06090
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1257963	1258958	+	WP_127351731.1	WP_127351731.1		acyl-CoA dehydratase activase			ELD05_RS06090	996	331	
gene	ncRNA	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1258993	1259201	+					ssrS		ELD05_RS06095	209		old_locus_tag=ELD05_06095
ncRNA	other	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1258993	1259201	+				6S RNA	ssrS		ELD05_RS06095	209		
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1259330	1260022	+							ELD05_RS06100	693		old_locus_tag=ELD05_06100
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1259330	1260022	+	WP_241243684.1	WP_241243684.1		tRNA threonylcarbamoyladenosine dehydratase			ELD05_RS06100	693	230	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1260101	1260544	+							ELD05_RS06105	444		old_locus_tag=ELD05_06105
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1260101	1260544	+	WP_127351733.1	WP_127351733.1		DivIVA domain-containing protein			ELD05_RS06105	444	147	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1260627	1261403	+							ELD05_RS06110	777		old_locus_tag=ELD05_06110
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1260627	1261403	+	WP_127351734.1	WP_127351734.1		polysaccharide deacetylase family protein			ELD05_RS06110	777	258	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1261461	1262048	+							ELD05_RS06115	588		old_locus_tag=ELD05_06115
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1261461	1262048	+	WP_127351735.1	WP_127351735.1		hypothetical protein			ELD05_RS06115	588	195	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1262119	1262763	+							ELD05_RS06120	645		old_locus_tag=ELD05_06120
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1262119	1262763	+	WP_127351736.1	WP_127351736.1		single-stranded DNA-binding protein			ELD05_RS06120	645	214	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1262847	1263392	+					pgsA		ELD05_RS06125	546		old_locus_tag=ELD05_06125
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1262847	1263392	+	WP_241243685.1	WP_241243685.1		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	pgsA		ELD05_RS06125	546	181	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1263439	1263798	+							ELD05_RS06130	360		old_locus_tag=ELD05_06130
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1263439	1263798	+	WP_127351738.1	WP_127351738.1		phage holin family protein			ELD05_RS06130	360	119	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1263824	1264801	+							ELD05_RS06135	978		old_locus_tag=ELD05_06135
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1263824	1264801	+	WP_127351739.1	WP_127351739.1		AIR synthase family protein			ELD05_RS06135	978	325	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1264818	1265489	+							ELD05_RS06140	672		old_locus_tag=ELD05_06140
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1264818	1265489	+	WP_127351740.1	WP_127351740.1		response regulator transcription factor			ELD05_RS06140	672	223	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1265515	1266918	+							ELD05_RS06145	1404		old_locus_tag=ELD05_06145
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1265515	1266918	+	WP_127351741.1	WP_127351741.1		ATP-binding protein			ELD05_RS06145	1404	467	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1267013	1268236	+							ELD05_RS06150	1224		old_locus_tag=ELD05_06150
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1267013	1268236	+	WP_011917521.1	WP_011917521.1		trypsin-like peptidase domain-containing protein			ELD05_RS06150	1224	407	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1268460	1269848	+							ELD05_RS06155	1389		old_locus_tag=ELD05_06155
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1268460	1269848	+	WP_127351742.1	WP_127351742.1		NCS2 family permease			ELD05_RS06155	1389	462	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1269974	1270684	+							ELD05_RS06160	711		old_locus_tag=ELD05_06160
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1269974	1270684	+	WP_127351743.1	WP_127351743.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase			ELD05_RS06160	711	236	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1270723	1270971	+					purS		ELD05_RS06165	249		old_locus_tag=ELD05_06165
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1270723	1270971	+	WP_039764344.1	WP_039764344.1		phosphoribosylformylglycinamidine synthase subunit PurS	purS		ELD05_RS06165	249	82	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1270975	1271670	+					purQ		ELD05_RS06170	696		old_locus_tag=ELD05_06170
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1270975	1271670	+	WP_039764342.1	WP_039764342.1		phosphoribosylformylglycinamidine synthase subunit PurQ	purQ		ELD05_RS06170	696	231	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1271728	1273869	+					purL		ELD05_RS06175	2142		old_locus_tag=ELD05_06175
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1271728	1273869	+	WP_241243686.1	WP_241243686.1		phosphoribosylformylglycinamidine synthase subunit PurL	purL		ELD05_RS06175	2142	713	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1273851	1275275	+					purF		ELD05_RS06180	1425		old_locus_tag=ELD05_06180
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1273851	1275275	+	WP_127351745.1	WP_127351745.1		amidophosphoribosyltransferase	purF		ELD05_RS06180	1425	474	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1275278	1276303	+					purM		ELD05_RS06185	1026		old_locus_tag=ELD05_06185
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1275278	1276303	+	WP_127351746.1	WP_127351746.1		phosphoribosylformylglycinamidine cyclo-ligase	purM		ELD05_RS06185	1026	341	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1276300	1276956	+					purN		ELD05_RS06190	657		old_locus_tag=ELD05_06190
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1276300	1276956	+	WP_127351747.1	WP_127351747.1		phosphoribosylglycinamide formyltransferase	purN		ELD05_RS06190	657	218	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1276953	1278494	+					purH		ELD05_RS06195	1542		old_locus_tag=ELD05_06195
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1276953	1278494	+	WP_127351748.1	WP_127351748.1		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	purH		ELD05_RS06195	1542	513	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1278527	1279789	+					purD		ELD05_RS06200	1263		old_locus_tag=ELD05_06200
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1278527	1279789	+	WP_127351749.1	WP_127351749.1		phosphoribosylamine--glycine ligase	purD		ELD05_RS06200	1263	420	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1279870	1280028	+							ELD05_RS06205	159		old_locus_tag=ELD05_06205
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1279870	1280028	+	WP_127351750.1	WP_127351750.1		rubredoxin			ELD05_RS06205	159	52	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1280137	1281435	+							ELD05_RS06210	1299		old_locus_tag=ELD05_06210
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1280137	1281435	+	WP_127351751.1	WP_127351751.1		hypothetical protein			ELD05_RS06210	1299	432	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1281432	1283981	+					polA		ELD05_RS06215	2550		old_locus_tag=ELD05_06215
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1281432	1283981	+	WP_127351752.1	WP_127351752.1		DNA polymerase I	polA		ELD05_RS06215	2550	849	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1283968	1284567	+					coaE		ELD05_RS06220	600		old_locus_tag=ELD05_06220
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1283968	1284567	+	WP_127351753.1	WP_127351753.1		dephospho-CoA kinase	coaE		ELD05_RS06220	600	199	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1284564	1285127	+							ELD05_RS06225	564		old_locus_tag=ELD05_06225
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1284564	1285127	+	WP_127351754.1	WP_127351754.1		lytic transglycosylase domain-containing protein			ELD05_RS06225	564	187	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1285209	1287194	+					uvrB		ELD05_RS06230	1986		old_locus_tag=ELD05_06230
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1285209	1287194	+	WP_127351755.1	WP_127351755.1		excinuclease ABC subunit UvrB	uvrB		ELD05_RS06230	1986	661	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1287219	1290047	+					uvrA		ELD05_RS06235	2829		old_locus_tag=ELD05_06235
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1287219	1290047	+	WP_127351756.1	WP_127351756.1		excinuclease ABC subunit UvrA	uvrA		ELD05_RS06235	2829	942	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1290092	1291276	-							ELD05_RS06240	1185		old_locus_tag=ELD05_06240
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1290092	1291276	-	WP_127351757.1	WP_127351757.1		FAD-dependent oxidoreductase			ELD05_RS06240	1185	394	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1291293	1292495	-							ELD05_RS06245	1203		old_locus_tag=ELD05_06245
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1291293	1292495	-	WP_127351758.1	WP_127351758.1		FprA family A-type flavoprotein			ELD05_RS06245	1203	400	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1292646	1293260	+							ELD05_RS06250	615		old_locus_tag=ELD05_06250
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1292646	1293260	+	WP_039763963.1	WP_039763963.1		hypothetical protein			ELD05_RS06250	615	204	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1293348	1294310	+							ELD05_RS06255	963		old_locus_tag=ELD05_06255
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1293348	1294310	+	WP_127351759.1	WP_127351759.1		AEC family transporter			ELD05_RS06255	963	320	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1294337	1295872	+					guaA		ELD05_RS06260	1536		old_locus_tag=ELD05_06260
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1294337	1295872	+	WP_127351760.1	WP_127351760.1		glutamine-hydrolyzing GMP synthase	guaA		ELD05_RS06260	1536	511	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1295954	1296322	+							ELD05_RS06265	369		old_locus_tag=ELD05_06265
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1295954	1296322	+	WP_127351761.1	WP_127351761.1		hypothetical protein			ELD05_RS06265	369	122	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1296331	1297011	+							ELD05_RS06270	681		old_locus_tag=ELD05_06270
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1296331	1297011	+	WP_127351762.1	WP_127351762.1		F0F1 ATP synthase subunit A			ELD05_RS06270	681	226	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1297033	1297245	+					atpE		ELD05_RS06275	213		old_locus_tag=ELD05_06275
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1297033	1297245	+	WP_127351763.1	WP_127351763.1		ATP synthase F0 subunit C	atpE		ELD05_RS06275	213	70	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1297354	1297845	+					atpF		ELD05_RS06280	492		old_locus_tag=ELD05_06280
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1297354	1297845	+	WP_127351764.1	WP_127351764.1		F0F1 ATP synthase subunit B	atpF		ELD05_RS06280	492	163	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1297848	1298387	+					atpH		ELD05_RS06285	540		old_locus_tag=ELD05_06285
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1297848	1298387	+	WP_127351765.1	WP_127351765.1		ATP synthase F1 subunit delta	atpH		ELD05_RS06285	540	179	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1298403	1299926	+					atpA		ELD05_RS06290	1524		old_locus_tag=ELD05_06290
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1298403	1299926	+	WP_039763947.1	WP_039763947.1		F0F1 ATP synthase subunit alpha	atpA		ELD05_RS06290	1524	507	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1299939	1300817	+					atpG		ELD05_RS06295	879		old_locus_tag=ELD05_06295
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1299939	1300817	+	WP_039763941.1	WP_039763941.1		ATP synthase F1 subunit gamma	atpG		ELD05_RS06295	879	292	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1300859	1302262	+					atpD		ELD05_RS06300	1404		old_locus_tag=ELD05_06300
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	1300859	1302262	+	WP_039763939.1	WP_039763939.1		F0F1 ATP synthase subunit beta	atpD		ELD05_RS06300	1404	467	
